"subjID"	"trial"	"choice"	"outcome"
17	82	2	1
17	83	2	1
17	84	2	1
17	85	2	1
17	86	2	1
17	87	2	1
17	88	2	-1
17	89	2	1
17	90	1	1
17	91	2	1
17	92	2	-1
17	93	2	1
17	94	2	1
17	95	1	-1
17	96	2	1
17	97	2	1
17	98	2	1
17	99	2	1
17	100	2	1
18	1	1	1
18	2	2	1
18	3	1	1
18	4	1	-1
18	5	1	1
18	6	1	1
18	7	1	-1
18	8	1	-1
18	9	2	1
18	10	2	1
18	11	2	-1
18	12	1	1
18	13	1	1
18	14	1	-1
18	15	2	1
18	16	2	-1
18	17	2	1
18	18	2	1
18	19	2	-1
18	20	2	1
18	21	2	-1
18	22	1	1
18	23	1	-1
18	24	2	1
18	25	2	1
18	26	2	1
18	27	1	1
18	28	2	-1
18	29	1	1
18	30	1	1
18	31	2	1
18	32	1	-1
18	33	2	1
18	34	2	1
18	35	2	1
18	36	1	-1
18	37	2	1
18	38	2	1
18	39	2	1
18	40	2	-1
18	41	2	1
18	42	2	1
18	43	2	-1
18	44	2	1
18	45	1	1
18	46	2	-1
18	47	1	-1
18	48	2	1
18	49	1	1
18	50	1	-1
18	51	2	-1
18	52	2	1
18	53	1	-1
18	54	2	1
18	55	2	-1
18	56	1	1
18	57	2	1
18	58	2	1
18	59	2	1
18	60	2	-1
18	61	1	-1
18	62	2	1
18	63	2	1
18	64	2	-1
18	65	2	-1
18	66	2	1
18	67	2	1
18	68	2	1
18	69	2	1
18	70	2	1
18	71	2	1
18	72	2	1
18	73	2	1
18	74	2	1
18	75	2	1
18	76	1	-1
18	77	2	1
18	78	2	1
18	79	2	-1
18	80	2	-1
18	81	2	1
18	82	2	1
18	83	2	1
18	84	2	1
18	85	2	-1
18	86	2	1
18	87	2	1
18	88	1	1
18	89	2	1
18	90	2	-1
18	91	2	-1
18	92	2	1
18	93	1	-1
18	94	2	1
18	95	1	-1
18	96	2	1
18	97	2	1
18	98	2	-1
18	99	1	1
18	100	2	1
19	1	2	1
19	2	1	1
19	3	2	1
19	4	1	1
19	5	2	1
19	6	2	1
19	7	2	-1
19	8	2	1
19	9	2	1
19	10	2	1
19	11	1	-1
19	12	1	1
19	13	2	1
19	14	2	-1
19	15	2	1
19	16	2	1
19	17	2	-1
19	18	1	1
19	19	1	1
19	20	1	1
19	21	1	-1
19	22	1	-1
19	23	2	1
19	24	2	1
19	25	1	1
19	26	2	1
19	27	2	-1
19	28	1	1
19	29	2	-1
19	30	2	1
19	31	1	-1
19	32	1	-1
19	33	1	-1
19	34	2	1
19	35	2	-1
19	36	2	1
19	37	2	1
19	38	2	1
19	39	2	-1
19	40	2	1
19	41	1	-1
19	42	1	1
19	43	2	-1
19	44	2	-1
19	45	1	-1
19	46	1	-1
19	47	2	1
19	48	2	1
19	49	2	-1
19	50	2	1
19	51	1	1
19	52	2	1
19	53	2	-1
19	54	1	1
19	55	1	-1
19	56	2	-1
19	57	2	-1
19	58	1	1
19	59	1	1
19	60	1	-1
19	61	2	1
19	62	1	-1
19	63	2	1
19	64	2	1
19	65	2	-1
19	66	2	1
19	67	2	1
19	68	2	1
19	69	2	1
19	70	2	1
19	71	2	1
19	72	2	1
19	73	2	1
19	74	1	1
19	75	2	1
19	76	2	1
19	77	2	1
19	78	2	1
19	79	2	1
19	80	1	1
19	81	2	1
19	82	1	-1
19	83	2	-1
19	84	2	-1
19	85	1	-1
19	86	1	1
19	87	2	1
19	88	2	1
19	89	2	1
19	90	2	-1
19	91	1	1
19	92	1	1
19	93	1	1
19	94	1	-1
19	95	2	1
19	96	1	-1
19	97	2	1
19	98	2	1
19	99	2	1
19	100	2	1
20	1	2	1
20	2	2	1
20	3	1	1
20	4	1	1
20	5	2	-1
20	6	1	1
20	7	1	-1
20	8	2	1
20	9	1	-1
20	10	2	1
20	11	2	1
20	12	2	1
20	13	2	-1
20	14	2	1
20	15	2	1
20	16	2	1
20	17	2	1
20	18	2	1
20	19	2	1
20	20	2	1
20	21	2	1
20	22	2	1
20	23	2	1
20	24	2	1
20	25	2	1
20	26	2	1
20	27	2	1
20	28	2	1
20	29	2	-1
20	30	2	1
20	31	2	1
20	32	2	1
20	33	2	1
20	34	2	1
20	35	2	-1
20	36	2	1
20	37	2	1
20	38	2	1
20	39	2	1
20	40	2	1
20	41	2	1
20	42	2	1
20	43	2	1
20	44	2	1
20	45	2	1
20	46	2	1
20	47	2	1
20	48	2	1
20	49	2	-1
20	50	2	-1
20	51	2	1
20	52	2	1
20	53	2	1
20	54	2	1
20	55	2	-1
20	56	2	-1
20	57	2	1
20	58	2	1
20	59	2	1
20	60	2	-1
20	61	2	1
20	62	2	1
20	63	2	1
20	64	2	-1
20	65	1	-1
20	66	2	1
20	67	2	1
20	68	2	1
20	69	2	-1
20	70	1	1
20	71	2	1
20	72	2	-1
20	73	1	-1
20	74	2	-1
20	75	1	1
20	76	2	1
20	77	2	1
20	78	1	1
20	79	1	1
20	80	1	1
20	81	1	1
20	82	1	1
20	83	1	-1
20	84	1	-1
20	85	2	1
20	86	2	-1
20	87	2	-1
20	88	1	1
20	89	1	1
20	90	1	-1
20	91	2	-1
20	92	1	1
20	93	1	1
20	94	1	1
20	95	1	-1
20	96	1	-1
20	97	2	1
20	98	2	-1
20	99	1	1
20	100	1	1
21	1	1	1
21	2	1	1
21	3	1	1
21	4	1	-1
21	5	2	1
21	6	1	1
21	7	1	1
21	8	2	1
21	9	2	1
21	10	2	1
21	11	1	-1
21	12	2	1
21	13	2	1
21	14	1	1
21	15	1	-1
21	16	2	1
21	17	2	1
21	18	2	1
21	19	2	1
21	20	2	1
21	21	2	-1
21	22	2	-1
21	23	1	1
21	24	2	1
21	25	2	1
21	26	2	1
21	27	2	-1
21	28	1	1
21	29	2	-1
21	30	1	-1
21	31	2	1
21	32	2	-1
21	33	1	1
21	34	1	-1
21	35	1	-1
21	36	2	1
21	37	1	1
21	38	1	1
21	39	1	-1
21	40	1	-1
21	41	2	-1
21	42	2	-1
21	43	2	1
21	44	2	1
21	45	1	-1
21	46	2	1
21	47	2	1
21	48	1	-1
21	49	1	1
21	50	2	1
21	51	2	1
21	52	2	1
21	53	2	1
21	54	2	1
21	55	2	1
21	56	2	-1
21	57	2	1
21	58	1	1
21	59	2	1
21	60	2	1
21	61	2	-1
21	62	2	1
21	63	2	1
21	64	2	1
21	65	2	1
21	66	1	1
21	67	1	-1
21	68	2	1
21	69	2	-1
21	70	2	1
21	71	2	1
21	72	1	1
21	73	1	-1
21	74	2	1
21	75	2	1
21	76	2	1
21	77	2	-1
21	78	2	1
21	79	2	1
21	80	2	1
21	81	2	-1
21	82	2	1
21	83	2	1
21	84	2	1
21	85	2	1
21	86	2	1
21	87	1	1
21	88	2	1
21	89	2	1
21	90	1	1
21	91	2	1
21	92	2	1
21	93	2	-1
21	94	1	-1
21	95	2	1
21	96	2	1
21	97	2	1
21	98	2	1
21	99	2	1
21	100	2	1
22	1	2	-1
22	2	2	1
22	3	2	-1
22	4	1	1
22	5	1	-1
22	6	2	1
22	7	1	-1
22	8	1	1
22	9	1	1
22	10	1	1
22	11	1	-1
22	12	1	-1
22	13	2	1
22	14	2	-1
22	15	2	1
22	16	1	-1
22	17	2	1
22	18	2	1
22	19	2	-1
22	20	2	-1
22	21	1	-1
22	22	2	1
22	23	2	-1
22	24	1	1
22	25	1	-1
22	26	1	1
22	27	1	-1
22	28	2	1
22	29	1	-1
22	30	2	-1
22	31	1	1
22	32	2	1
22	33	2	1
22	34	2	1
22	35	1	-1
22	36	2	-1
22	37	2	1
22	38	2	1
22	39	2	-1
22	40	2	1
22	41	2	1
22	42	2	-1
22	43	1	1
22	44	2	1
22	45	2	1
22	46	1	-1
22	47	2	1
22	48	2	1
22	49	2	1
22	50	2	1
22	51	2	1
22	52	2	-1
22	53	2	1
22	54	1	1
22	55	2	1
22	56	1	-1
22	57	2	1
22	58	2	1
22	59	2	1
22	60	2	1
22	61	2	1
22	62	2	-1
22	63	2	1
22	64	2	1
22	65	2	1
22	66	2	1
22	67	2	1
22	68	2	1
22	69	2	1
22	70	2	-1
22	71	2	1
22	72	2	1
22	73	2	1
22	74	2	1
22	75	2	1
22	76	2	1
22	77	2	-1
22	78	2	1
22	79	2	1
22	80	1	-1
22	81	2	1
22	82	2	1
22	83	2	-1
22	84	1	-1
22	85	2	1
22	86	2	-1
22	87	2	1
22	88	2	1
22	89	2	1
22	90	2	1
22	91	2	1
22	92	2	1
22	93	2	1
22	94	2	1
22	95	2	1
22	96	2	1
22	97	2	1
22	98	2	-1
22	99	1	1
22	100	1	1
23	1	2	-1
23	2	1	-1
23	3	1	-1
23	4	2	1
23	5	1	-1
23	6	2	1
23	7	2	1
23	8	2	1
23	9	2	1
23	10	2	1
23	11	2	1
23	12	2	1
23	13	2	-1
23	14	1	-1
23	15	1	-1
23	16	2	1
23	17	1	-1
23	18	2	1
23	19	2	-1
23	20	2	1
23	21	2	1
23	22	2	1
23	23	2	-1
23	24	2	-1
23	25	2	1
23	26	2	-1
23	27	1	1
23	28	1	-1
23	29	2	1
23	30	2	-1
23	31	2	1
23	32	2	1
23	33	2	1
23	34	1	1
23	35	2	1
23	36	1	-1
23	37	2	1
23	38	2	-1
23	39	2	1
23	40	2	1
23	41	2	1
23	42	1	-1
23	43	2	-1
23	44	2	-1
23	45	2	-1
23	46	2	1
23	47	2	1
23	48	2	1
23	49	2	1
23	50	2	1
23	51	2	1
23	52	2	1
23	53	2	1
23	54	2	1
23	55	2	-1
23	56	1	-1
23	57	2	1
23	58	2	1
23	59	2	1
23	60	2	1
23	61	2	1
23	62	2	1
23	63	2	1
23	64	2	-1
23	65	2	1
23	66	2	1
23	67	2	1
23	68	2	1
23	69	2	1
23	70	2	1
23	71	2	1
23	72	2	1
23	73	2	-1
23	74	2	-1
23	75	2	1
23	76	2	-1
23	77	1	-1
23	78	1	1
23	79	2	1
23	80	1	-1
23	81	2	1
23	82	1	1
23	83	2	1
23	84	1	1
23	85	2	-1
23	86	2	1
23	87	2	1
23	88	2	1
23	89	2	-1
23	90	2	1
23	91	2	1
23	92	2	-1
23	93	2	1
23	94	1	1
23	95	2	1
23	96	2	1
23	97	2	1
23	98	2	1
23	99	2	1
23	100	2	1
24	1	1	-1
24	2	2	1
24	3	2	1
24	4	2	1
24	5	2	1
24	6	2	1
24	7	2	1
24	8	2	1
24	9	2	1
24	10	2	1
24	11	2	-1
24	12	2	-1
24	13	2	1
24	14	1	1
24	15	2	1
24	16	2	-1
24	17	1	1
24	18	2	1
24	19	1	1
24	20	1	1
24	21	1	-1
24	22	2	1
24	23	2	1
24	24	2	1
24	25	1	-1
24	26	2	1
24	27	2	1
24	28	2	1
24	29	2	1
24	30	2	1
24	31	2	-1
24	32	1	1
24	33	2	1
24	34	1	-1
24	35	2	1
24	36	2	1
24	37	2	1
24	38	1	1
24	39	2	1
24	40	1	-1
24	41	2	1
24	42	2	1
24	43	2	1
24	44	2	-1
24	45	2	1
24	46	1	1
24	47	2	1
24	48	2	1
24	49	2	1
24	50	1	-1
24	51	2	1
24	52	2	1
24	53	2	1
24	54	2	-1
24	55	1	1
24	56	2	1
24	57	2	1
24	58	2	1
24	59	1	-1
24	60	2	1
24	61	2	1
24	62	2	-1
24	63	2	1
24	64	1	-1
24	65	2	1
24	66	1	1
24	67	1	1
24	68	1	-1
24	69	2	1
24	70	1	1
24	71	2	1
24	72	2	1
24	73	1	-1
24	74	2	1
24	75	2	1
24	76	2	1
24	77	2	1
24	78	1	-1
24	79	2	1
24	80	2	1
24	81	2	1
24	82	2	1
24	83	2	-1
24	84	2	1
24	85	2	1
24	86	1	1
24	87	1	-1
24	88	2	1
24	89	2	1
24	90	2	1
24	91	2	1
24	92	1	-1
24	93	2	-1
24	94	2	1
24	95	2	-1
24	96	2	1
24	97	2	-1
24	98	2	1
24	99	2	1
24	100	2	-1
25	1	2	1
25	2	1	-1
25	3	2	1
25	4	1	-1
25	5	1	-1
25	6	2	1
25	7	2	1
25	8	2	1
25	9	2	1
25	10	2	1
25	11	2	1
25	12	1	-1
25	13	2	1
25	14	2	1
25	15	2	1
25	16	2	1
25	17	2	1
25	18	2	-1
25	19	2	1
25	20	2	1
25	21	2	1
25	22	2	-1
25	23	2	1
25	24	2	1
25	25	2	-1
25	26	2	1
25	27	2	1
25	28	2	1
25	29	2	1
25	30	2	-1
25	31	2	1
25	32	2	1
25	33	2	-1
25	34	2	1
25	35	1	-1
25	36	2	1
25	37	2	1
25	38	2	1
25	39	2	1
25	40	2	1
25	41	2	1
25	42	1	-1
25	43	2	1
25	44	2	1
25	45	2	1
25	46	2	1
25	47	1	-1
25	48	2	1
25	49	2	-1
25	50	2	1
25	51	2	1
25	52	2	1
25	53	2	-1
25	54	2	1
25	55	2	1
25	56	2	1
25	57	2	-1
25	58	2	1
25	59	2	1
25	60	2	1
25	61	2	-1
25	62	2	1
25	63	2	-1
25	64	2	1
25	65	2	1
25	66	2	1
25	67	2	1
25	68	2	1
25	69	2	1
25	70	2	1
25	71	2	1
25	72	2	1
25	73	2	1
25	74	2	1
25	75	2	1
25	76	2	1
25	77	2	1
25	78	2	1
25	79	2	1
25	80	1	-1
25	81	2	1
25	82	2	1
25	83	2	1
25	84	2	1
25	85	1	1
25	86	2	-1
25	87	2	1
25	88	2	-1
25	89	2	1
25	90	1	-1
25	91	2	1
25	92	2	1
25	93	2	1
25	94	2	1
25	95	2	1
25	96	2	1
25	97	2	1
25	98	2	1
25	99	2	1
25	100	2	1
26	1	2	-1
26	2	1	-1
26	3	2	-1
26	4	1	-1
26	5	2	1
26	6	2	1
26	7	2	1
26	8	2	1
26	9	2	1
26	10	2	-1
26	11	2	1
26	12	2	1
26	13	2	1
26	14	2	1
26	15	2	1
26	16	2	-1
26	17	2	1
26	18	2	1
26	19	2	1
26	20	2	1
26	21	2	-1
26	22	2	1
26	23	2	1
26	24	2	1
26	25	2	1
26	26	2	1
26	27	2	1
26	28	2	1
26	29	2	1
26	30	2	-1
26	31	2	1
26	32	2	1
26	33	2	-1
26	34	2	-1
26	35	2	-1
26	36	2	1
26	37	2	1
26	38	2	1
26	39	2	-1
26	40	2	-1
26	41	2	1
26	42	2	1
26	43	2	1
26	44	2	1
26	45	2	1
26	46	2	1
26	47	2	1
26	48	2	1
26	49	2	1
26	50	2	1
26	51	2	-1
26	52	2	1
26	53	2	1
26	54	2	1
26	55	1	1
26	56	2	1
26	57	2	1
26	58	2	1
26	59	2	1
26	60	2	1
26	61	1	-1
26	62	2	1
26	63	2	1
26	64	2	1
26	65	2	1
26	66	2	-1
26	67	2	-1
26	68	2	1
26	69	2	1
26	70	2	1
26	71	1	-1
26	72	2	1
26	73	2	1
26	74	2	1
26	75	2	1
26	76	2	1
26	77	2	1
26	78	2	1
26	79	2	-1
26	80	2	1
26	81	2	1
26	82	1	1
26	83	2	1
26	84	2	-1
26	85	1	1
26	86	1	1
26	87	1	1
26	88	1	-1
26	89	2	1
26	90	2	1
26	91	2	1
26	92	2	1
26	93	2	1
26	94	2	1
26	95	2	-1
26	96	2	1
26	97	2	1
26	98	2	1
26	99	1	-1
26	100	2	1
27	1	2	1
27	2	2	1
27	3	2	1
27	4	1	-1
27	5	1	-1
27	6	2	1
27	7	2	1
27	8	2	1
27	9	2	-1
27	10	1	-1
27	11	2	1
27	12	2	1
27	13	2	1
27	14	2	1
27	15	2	-1
27	16	2	1
27	17	1	-1
27	18	1	1
27	19	2	1
27	20	2	1
27	21	1	-1
27	22	2	1
27	23	1	1
27	24	1	1
27	25	2	1
27	26	1	1
27	27	2	1
27	28	2	1
27	29	1	1
27	30	1	1
27	31	2	1
27	32	2	1
27	33	2	1
27	34	1	1
27	35	2	1
27	36	1	1
27	37	1	1
27	38	2	1
27	39	2	1
27	40	2	-1
27	41	1	1
27	42	2	1
27	43	2	1
27	44	1	-1
27	45	2	1
27	46	2	1
27	47	1	1
27	48	1	1
27	49	1	-1
27	50	1	-1
27	51	1	1
27	52	2	1
27	53	1	1
27	54	2	-1
27	55	2	-1
27	56	1	-1
27	57	1	1
27	58	1	1
27	59	1	-1
27	60	2	1
27	61	1	1
27	62	2	1
27	63	1	-1
27	64	2	1
27	65	2	1
27	66	2	1
27	67	1	-1
27	68	2	1
27	69	1	-1
27	70	1	1
27	71	2	-1
27	72	1	-1
27	73	2	1
27	74	2	1
27	75	2	1
27	76	2	1
27	77	2	1
27	78	1	-1
27	79	1	-1
27	80	1	1
27	81	1	-1
27	82	2	-1
27	83	1	1
27	84	1	1
27	85	1	-1
27	86	1	1
27	87	2	1
27	88	2	1
27	89	2	1
27	90	2	1
27	91	1	-1
27	92	1	-1
27	93	1	1
27	94	1	-1
27	95	2	1
27	96	1	1
27	97	2	1
27	98	1	1
27	99	1	1
27	100	1	-1
28	1	1	1
28	2	1	-1
28	3	1	1
28	4	1	1
28	5	2	1
28	6	1	-1
28	7	1	1
28	8	1	1
28	9	1	1
28	10	1	-1
28	11	2	1
28	12	1	1
28	13	2	1
28	14	1	-1
28	15	2	1
28	16	2	1
28	17	2	1
28	18	2	1
28	19	2	1
28	20	2	1
28	21	2	-1
28	22	1	-1
28	23	1	1
28	24	2	1
28	25	2	1
28	26	1	-1
28	27	2	1
28	28	2	1
28	29	2	-1
28	30	2	-1
28	31	2	1
28	32	1	1
28	33	2	-1
28	34	2	1
28	35	2	1
28	36	2	1
28	37	2	-1
28	38	1	-1
28	39	1	1
28	40	1	-1
28	41	1	-1
28	42	1	1
28	43	1	1
28	44	2	-1
28	45	1	1
28	46	2	1
28	47	2	1
28	48	2	1
28	49	2	1
28	50	2	1
28	51	2	1
28	52	1	1
28	53	1	-1
28	54	1	-1
28	55	1	-1
28	56	1	1
28	57	1	1
28	58	2	-1
28	59	1	1
28	60	2	1
28	61	1	-1
28	62	1	-1
28	63	2	1
28	64	1	1
28	65	1	1
28	66	2	1
28	67	2	1
28	68	2	1
28	69	2	1
28	70	2	-1
28	71	1	-1
28	72	1	-1
28	73	1	-1
28	74	1	1
28	75	2	1
28	76	1	1
28	77	1	1
28	78	2	1
28	79	2	1
28	80	1	-1
28	81	1	-1
28	82	1	-1
28	83	2	1
28	84	2	1
28	85	2	1
28	86	2	-1
28	87	1	1
28	88	2	1
28	89	1	1
28	90	2	1
28	91	2	1
28	92	1	1
28	93	1	1
28	94	1	1
28	95	1	1
28	96	1	1
28	97	1	1
28	98	1	1
28	99	2	-1
28	100	2	1
29	1	1	-1
29	2	2	-1
29	3	1	1
29	4	2	1
29	5	1	-1
29	6	2	1
29	7	2	1
29	8	2	1
29	9	2	1
29	10	2	1
29	11	2	1
29	12	2	1
29	13	1	1
29	14	2	1
29	15	1	-1
29	16	2	1
29	17	2	1
29	18	2	1
29	19	2	1
29	20	2	1
29	21	2	-1
29	22	2	-1
29	23	2	-1
29	24	1	-1
29	25	1	1
29	26	1	-1
29	27	2	1
29	28	2	1
29	29	2	1
29	30	2	1
29	31	2	1
29	32	2	1
29	33	2	1
29	34	1	-1
29	35	1	1
29	36	2	1
29	37	2	1
29	38	2	1
29	39	2	1
29	40	2	-1
29	41	2	1
29	42	2	1
29	43	2	1
29	44	2	1
29	45	2	1
29	46	2	1
29	47	2	1
29	48	2	1
29	49	2	1
29	50	2	1
29	51	2	1
29	52	1	-1
29	53	2	1
29	54	2	1
29	55	2	1
29	56	2	1
29	57	2	1
29	58	1	1
29	59	2	1
29	60	2	1
29	61	2	1
29	62	2	1
29	63	2	1
29	64	2	1
29	65	2	1
29	66	2	1
29	67	2	1
29	68	2	1
29	69	2	1
29	70	2	1
29	71	2	1
29	72	2	1
29	73	1	1
29	74	2	1
29	75	2	1
29	76	1	1
29	77	1	-1
29	78	2	1
29	79	2	1
29	80	2	1
29	81	2	1
29	82	2	1
29	83	2	1
29	84	2	1
29	85	2	-1
29	86	2	-1
29	87	2	1
29	88	2	-1
29	89	2	1
29	90	2	1
29	91	1	1
29	92	2	1
29	93	2	1
29	94	2	-1
29	95	2	1
29	96	1	1
29	97	1	1
29	98	2	1
29	99	2	1
29	100	2	1
30	1	1	1
30	2	2	1
30	3	1	1
30	4	2	-1
30	5	1	1
30	6	2	1
30	7	1	1
30	8	1	1
30	9	2	1
30	10	1	-1
30	11	1	1
30	12	1	-1
30	13	2	1
30	14	1	-1
30	15	1	1
30	16	2	1
30	17	1	1
30	18	2	1
30	19	1	-1
30	20	2	1
30	21	2	1
30	22	1	-1
30	23	1	1
30	24	2	1
30	25	2	1
30	26	2	-1
30	27	1	-1
30	28	1	-1
30	29	2	1
30	30	2	1
30	31	1	1
30	32	1	1
30	33	1	1
30	34	1	-1
30	35	2	-1
30	36	2	1
30	37	1	-1
30	38	2	-1
30	39	2	1
30	40	2	1
30	41	2	1
30	42	1	-1
30	43	2	1
30	44	2	1
30	45	1	-1
30	46	1	1
30	47	2	-1
30	48	2	1
30	49	1	-1
30	50	2	-1
30	51	2	1
30	52	2	-1
30	53	1	-1
30	54	2	1
30	55	2	1
30	56	2	1
30	57	2	1
30	58	2	1
30	59	2	1
30	60	2	-1
30	61	1	-1
30	62	2	-1
30	63	2	1
30	64	2	-1
30	65	1	1
30	66	2	1
30	67	1	-1
30	68	2	-1
30	69	2	-1
30	70	1	1
30	71	2	1
30	72	1	1
30	73	1	-1
30	74	1	1
30	75	1	-1
30	76	1	1
30	77	1	1
30	78	2	1
30	79	1	1
30	80	2	-1
30	81	2	1
30	82	1	1
30	83	2	1
30	84	2	1
30	85	2	1
30	86	1	1
30	87	2	1
30	88	2	1
30	89	1	1
30	90	2	1
30	91	2	1
30	92	1	1
30	93	2	-1
30	94	1	-1
30	95	1	1
30	96	2	1
30	97	1	-1
30	98	2	-1
30	99	1	-1
30	100	1	1
31	1	2	1
31	2	2	-1
31	3	2	-1
31	4	2	1
31	5	1	1
31	6	1	-1
31	7	2	1
31	8	2	1
31	9	2	1
31	10	2	1
31	11	2	1
31	12	1	1
31	13	2	1
31	14	1	1
31	15	2	-1
31	16	1	1
31	17	1	1
31	18	2	1
31	19	2	1
31	20	2	1
31	21	2	1
31	22	1	-1
31	23	2	-1
31	24	2	1
31	25	1	-1
31	26	1	-1
31	27	1	-1
31	28	2	1
31	29	2	1
31	30	2	1
31	31	2	1
31	32	2	1
31	33	2	-1
31	34	2	1
31	35	2	1
31	36	2	-1
31	37	2	1
31	38	2	1
31	39	2	1
31	40	2	1
31	41	2	1
31	42	2	1
31	43	2	1
31	44	2	1
31	45	2	1
31	46	2	1
31	47	1	-1
31	48	2	-1
31	49	2	-1
31	50	2	1
31	51	1	1
31	52	2	1
31	53	1	-1
31	54	2	1
31	55	2	1
31	56	2	-1
31	57	2	-1
31	58	2	1
31	59	2	1
31	60	1	1
31	61	2	1
31	62	1	-1
31	63	2	1
31	64	2	1
31	65	1	1
31	66	2	1
31	67	2	1
31	68	2	-1
31	69	1	1
31	70	2	1
31	71	1	1
31	72	1	1
31	73	2	1
31	74	1	-1
31	75	1	-1
31	76	2	1
31	77	2	1
31	78	2	1
31	79	2	-1
31	80	2	1
31	81	2	1
31	82	2	1
31	83	2	-1
31	84	2	1
31	85	2	1
31	86	2	1
31	87	2	-1
31	88	1	-1
31	89	2	1
31	90	2	1
31	91	2	1
31	92	2	1
31	93	2	1
31	94	2	1
31	95	2	-1
31	96	1	-1
31	97	2	1
31	98	2	1
31	99	2	1
31	100	2	-1
32	1	2	1
32	2	2	1
32	3	1	-1
32	4	1	-1
32	5	2	1
32	6	2	1
32	7	2	-1
32	8	2	1
32	9	2	1
32	10	2	-1
32	11	2	1
32	12	2	1
32	13	2	1
32	14	2	1
32	15	2	1
32	16	2	1
32	17	2	-1
32	18	1	1
32	19	1	1
32	20	1	1
32	21	1	1
32	22	2	1
32	23	2	1
32	24	2	1
32	25	2	1
32	26	1	1
32	27	2	1
32	28	2	1
32	29	2	1
32	30	2	1
32	31	2	1
32	32	2	-1
32	33	1	-1
32	34	1	-1
32	35	2	-1
32	36	1	1
32	37	1	1
32	38	1	-1
32	39	1	1
32	40	1	1
32	41	1	-1
32	42	1	-1
32	43	2	1
32	44	1	1
32	45	2	1
32	46	2	1
32	47	1	-1
32	48	2	1
32	49	2	1
32	50	2	1
32	51	2	1
32	52	2	-1
32	53	2	-1
32	54	1	1
32	55	1	1
32	56	2	1
32	57	2	1
32	58	2	1
32	59	1	1
32	60	2	1
32	61	1	-1
32	62	2	1
32	63	1	1
32	64	2	1
32	65	2	1
32	66	2	-1
32	67	1	-1
32	68	2	1
32	69	2	1
32	70	2	1
32	71	2	1
32	72	2	1
32	73	2	1
32	74	2	1
32	75	2	1
32	76	1	1
32	77	2	1
32	78	2	1
32	79	2	1
32	80	2	1
32	81	2	1
32	82	2	-1
32	83	1	-1
32	84	2	1
32	85	2	1
32	86	1	1
32	87	2	1
32	88	1	-1
32	89	2	1
32	90	2	1
32	91	2	1
32	92	2	1
32	93	2	1
32	94	1	1
32	95	2	1
32	96	2	1
32	97	2	-1
32	98	2	1
32	99	2	1
32	100	1	-1
33	1	2	1
33	2	2	1
33	3	2	1
33	4	2	1
33	5	2	1
33	6	2	1
33	7	2	1
33	8	2	1
33	9	2	1
33	10	1	1
33	11	1	-1
33	12	2	1
33	13	1	1
33	14	2	1
33	15	2	1
33	16	1	1
33	17	1	1
33	18	1	1
33	19	1	-1
33	20	1	-1
33	21	1	-1
33	22	2	1
33	23	2	1
33	24	1	-1
33	25	1	-1
33	26	2	1
33	27	2	1
33	28	2	-1
33	29	2	1
33	30	2	1
33	31	2	1
33	32	2	1
33	33	2	1
33	34	2	1
33	35	1	1
33	36	2	-1
33	37	1	-1
33	38	2	1
33	39	2	1
33	40	2	-1
33	41	2	-1
33	42	2	1
33	43	2	-1
33	44	1	1
33	45	1	1
33	46	1	-1
33	47	1	1
33	48	2	1
33	49	1	-1
33	50	2	1
33	51	2	1
33	52	1	1
33	53	2	1
33	54	1	1
33	55	2	1
33	56	2	1
33	57	1	-1
33	58	2	-1
33	59	1	-1
33	60	2	1
33	61	1	1
33	62	1	-1
33	63	2	1
33	64	2	1
33	65	1	-1
33	66	2	1
33	67	2	-1
33	68	2	1
33	69	2	1
33	70	1	-1
33	71	2	1
33	72	1	-1
33	73	2	-1
33	74	2	1
33	75	2	1
33	76	2	-1
33	77	2	1
33	78	2	-1
33	79	1	1
33	80	1	-1
33	81	1	1
33	82	2	1
33	83	1	-1
33	84	2	-1
33	85	2	1
33	86	2	1
33	87	2	1
33	88	2	1
33	89	1	-1
33	90	2	1
33	91	2	1
33	92	2	1
33	93	2	-1
33	94	2	1
33	95	2	1
33	96	2	1
33	97	2	1
33	98	2	1
33	99	2	1
33	100	2	-1
34	1	1	-1
34	2	2	1
34	3	2	-1
34	4	2	1
34	5	1	1
34	6	1	1
34	7	2	-1
34	8	1	1
34	9	2	1
34	10	2	1
34	11	1	-1
34	12	1	1
34	13	1	-1
34	14	1	1
34	15	1	-1
34	16	2	1
34	17	1	1
34	18	1	1
34	19	1	1
34	20	2	1
34	21	1	-1
34	22	2	-1
34	23	1	1
34	24	1	-1
34	25	2	1
34	26	2	1
34	27	1	1
34	28	1	-1
34	29	2	-1
34	30	1	-1
34	31	2	-1
34	32	2	1
34	33	2	-1
34	34	2	-1
34	35	2	1
34	36	2	1
34	37	1	1
34	38	2	1
34	39	1	1
34	40	2	1
34	41	2	1
34	42	2	1
34	43	1	1
34	44	1	-1
34	45	1	1
34	46	1	1
34	47	2	-1
34	48	1	-1
34	49	1	-1
34	50	2	1
34	51	2	1
34	52	2	1
34	53	1	1
34	54	1	1
34	55	1	-1
34	56	1	-1
34	57	2	-1
34	58	2	1
34	59	2	1
34	60	2	-1
34	61	2	-1
34	62	2	1
34	63	2	1
34	64	2	1
34	65	2	1
34	66	1	-1
34	67	2	1
34	68	2	1
34	69	2	-1
